word,sense_id,sentence_id,sentence
file,0,7,He updated the file to the latest version and saved it in the folder.
file,0,8,The folder structure made it easy to find the right file and version.
file,0,9,She checked the archive for the original draft of the file.
file,0,10,Each file in the folder was tagged with a version and indexed.
file,0,11,The draft of the file needed one more revision before archiving.
file,0,12,He couldn't find the file because the index referenced an old folder.
file,0,13,The archive included every version of the file since the first draft.
file,0,14,She renamed the file and moved it to the correct folder.
file,0,15,The index was updated whenever a new file version entered the archive.
file,0,16,The file had gone through six drafts before the final version.
file,0,17,He searched the folder for the archived draft of the file.
file,0,18,The latest version of the file replaced the old one in the folder.
file,0,19,She opened the archive and checked the index for the missing file.
file,0,20,Every draft of the file was saved in a separate folder for version control.
file,0,21,The file was added to the archive after the final draft was approved.
file,0,22,He compared the current version of the file with the previous draft.
file,0,23,She updated the file's version number and noted it in the draft log.
file,0,24,He uploaded the large file to the shared cloud drive.
file,1,0,He used a file to smooth the rough metal edge on the workbench.
file,1,1,The file was kept in the garage alongside other repair tools.
file,1,2,She ran the file along the blade to sharpen it on the workbench.
file,1,3,The metal file removed burrs from the piece clamped to the workbench.
file,1,4,He grabbed a file from the garage to sharpen the garden shears.
file,1,5,"The file scraped against the metal, sending tiny shavings onto the workbench."
file,1,6,She used the file to shape the metal during the repair.
file,1,7,The file was worn down from years of use in the garage workshop.
file,1,8,He clamped the metal to the workbench and began working with the file.
file,1,9,A coarse file was needed to sharpen the dull metal edge.
file,1,10,The repair required a fine file to smooth the metal surface.
file,1,11,He picked up the file from the workbench and started to sharpen the tool.
file,1,12,The file was the most-used tool on the garage workbench.
file,1,13,She used a metal file to repair the damaged bracket on the workbench.
file,1,14,The garage had every file size needed for metal sharpening and repair work.
file,1,15,He dragged the file across the metal until it was smooth.
file,1,16,The file sat on the workbench next to the other garage repair tools.
file,1,17,"She needed to sharpen the chisel, so she grabbed a file from the garage."
file,1,18,The file cut through the soft metal quickly on the workbench.
file,1,19,A new file from the garage made the sharpening and repair work much easier.
file,1,20,He stored the file on a hook above the workbench in the garage.
file,1,21,The metal needed several passes with the file before the repair was complete.
file,1,22,She set the file down on the workbench after finishing the metal work.
file,1,23,The file was essential for every repair job in the garage.
file,1,24,He used the file to sharpen the metal edges of the workbench bracket.
foil,0,0,She tore a sheet of foil and wrapped the tray before putting it in the oven.
foil,0,1,The baking tray was lined with foil to keep the kitchen clean.
foil,0,2,He used a sheet of foil to wrap the food and place it on the tray.
foil,0,3,The foil kept the heat inside the tray while baking in the kitchen.
foil,0,4,She shaped the foil into a sheet to cover the baking tray.
foil,0,5,The kitchen counter was covered in foil from wrapping the trays.
foil,0,6,He placed the food on a sheet of foil and slid the tray into the oven.
foil,0,7,The foil was too thin to wrap around the large baking tray.
foil,0,8,She used a double sheet of foil on the tray for better heat retention.
foil,0,9,The foil crinkled as she pressed it onto the tray in the kitchen.
foil,0,10,He baked the dish on a tray covered with a sheet of foil.
foil,0,11,The kitchen smelled wonderful after the foil-wrapped tray came out of the oven.
foil,0,12,She peeled the foil off the tray carefully after baking.
foil,0,13,The sheet of foil prevented the food from sticking to the tray.
foil,0,14,He wrapped the leftovers in foil and placed the tray in the kitchen fridge.
foil,0,15,The foil reflected the heat evenly across the baking tray.
foil,0,16,She kept a roll of foil in the kitchen for wrapping trays.
foil,0,17,The baking tray was cleaned easily thanks to the foil sheet.
foil,0,18,He folded the foil sheet around the food on the kitchen tray.
foil,0,19,The foil on the tray was scorched after being left in the oven.
foil,0,20,She lined the tray with foil before preparing the meal in the kitchen.
foil,0,21,The kitchen drawer held sheets of foil for wrapping and baking trays.
foil,0,22,He removed the foil from the tray and served the food.
foil,0,23,The sheet of foil made cleanup quick after using the kitchen tray.
foil,0,24,She always kept foil handy in the kitchen for covering baking trays.
foil,1,0,The detective managed to foil the thief's plot with quick thinking.
foil,1,1,Security measures were put in place to foil the scheme before it succeeded.
foil,1,2,She worked tirelessly to foil the plot and prevent the security breach.
foil,1,3,The plan to foil the scheme required coordination with the security team.
foil,1,4,He managed to foil the attempt and thwart the entire plot.
foil,1,5,Security cameras helped foil the plot before it could be carried out.
foil,1,6,She had to act fast to foil the scheme and prevent the breach.
foil,1,7,The team worked to foil the security threat and thwart the plot.
foil,1,8,He used intelligence reports to foil the scheme before it unfolded.
foil,1,9,They managed to foil the plot thanks to enhanced security measures.
foil,1,10,She devised a plan to foil the scheme and prevent any damage.
foil,1,11,Security protocols were designed to foil any attempt to breach the system.
foil,1,12,The officer's quick action helped foil the plot at the last moment.
foil,1,13,He was determined to foil the scheme and protect the security of the operation.
foil,1,14,She helped foil the attempt to thwart the organization's security.
foil,1,15,The plan to foil the scheme involved surveillance and security coordination.
foil,1,16,He managed to foil every plot that threatened the security perimeter.
foil,1,17,Security improvements helped foil the scheme before it was executed.
foil,1,18,The team's effort to foil the scheme strengthened overall security.
foil,1,19,She anticipated the scheme and took steps to foil it in advance.
foil,1,20,The security team's vigilance helped foil the dangerous plot.
foil,1,21,The hero arrived just in time to foil the villain.
foil,1,22,A clever plan was needed to foil the bank robbery.
foil,1,23,The security system helped foil the intrusion.
foil,1,24,They managed to foil the enemy attack completely.
glasses,0,0,She put on her glasses and adjusted the lens for better vision.
glasses,0,1,The glasses had a thin frame and lightweight optics for comfort.
glasses,0,2,He cleaned the lens of his glasses with an eyewear cloth.
glasses,0,3,Her glasses improved her vision thanks to the prescription lens.
glasses,0,4,The frame of the glasses was stylish and suited her face perfectly.
glasses,0,5,He picked up his glasses and checked the lens for scratches.
glasses,0,6,The optician fitted the eyewear glasses with a new vision lens.
glasses,0,7,She chose a wire frame for her new prescription glasses.
glasses,0,8,The lens in the glasses was designed for improved distance vision.
glasses,0,9,He adjusted the frame of his glasses so the lens sat correctly.
glasses,0,10,Her glasses came with an anti-reflective lens and durable frame.
glasses,0,11,The vision test determined the right lens strength for the glasses.
glasses,0,12,"She wore her glasses every day, the frame barely visible on her face."
glasses,0,13,"The frame of the glasses broke, but the lens was still intact."
glasses,0,14,He ordered new glasses with a progressive lens for better vision.
glasses,0,15,The eyewear shop offered a range of glasses with designer frames.
glasses,0,16,Her glasses had a blue-light filter lens in a lightweight frame.
glasses,0,17,The vision improvement from the new glasses was immediately noticeable.
glasses,0,18,He replaced the scratched lens in his glasses at the optical shop.
glasses,0,19,The frame of the eyewear glasses was made from titanium.
glasses,0,20,She picked out new glasses with a round frame and tinted lens.
glasses,0,21,The glasses corrected his vision with a specially ground lens.
glasses,0,22,"He wore his glasses during work, the frame resting comfortably."
glasses,0,23,The lens popped out of the glasses when the frame bent.
glasses,0,24,She updated her vision prescription and got new glasses with a wider frame.
glasses,1,0,She set the glasses on the table and poured water from the kitchen tap.
glasses,1,1,The glasses were arranged on the table next to a cup for each guest.
glasses,1,2,He filled the glasses with water and brought them to the kitchen table.
glasses,1,3,The drink glasses on the table were ready for the kitchen dinner.
glasses,1,4,She washed the glasses in the kitchen sink and placed them on the table.
glasses,1,5,"The table was set with plates, cups, and glasses from the kitchen."
glasses,1,6,He carried a tray of glasses from the kitchen to the dining table.
glasses,1,7,The water glasses on the table sparkled under the kitchen light.
glasses,1,8,She picked up the glasses from the table and returned to the kitchen.
glasses,1,9,"The kitchen cupboard held all the glasses, cups, and plates."
glasses,1,10,He placed the glasses on the table alongside the water pitcher.
glasses,1,11,The glasses on the table were filled with ice water from the kitchen.
glasses,1,12,She dried the glasses and put them back in the kitchen cupboard.
glasses,1,13,"The table had enough glasses for every guest, plus extra in the kitchen."
glasses,1,14,He stacked the glasses on the kitchen counter after clearing the table.
glasses,1,15,The drink glasses from the table were washed and stored in the kitchen.
glasses,1,16,She arranged glasses on the table for the party setup.
glasses,1,17,The kitchen was full of glasses and cups waiting to go on the table.
glasses,1,18,He poured the drink into the glasses on the table.
glasses,1,19,The glasses on the table matched the rest of the kitchen set.
glasses,1,20,She counted the glasses on the table before heading to the kitchen.
glasses,1,21,The table was cleared of glasses and returned to the kitchen.
glasses,1,22,He lined up the glasses on the kitchen counter beside the table.
glasses,1,23,The water in the glasses on the table was cold from the kitchen fridge.
glasses,1,24,She added the last glasses to the table and finished the kitchen prep.
ground,0,0,The ground was soft with rich soil after the rain soaked the earth.
ground,0,1,She walked across the dusty ground on the trail through the field.
ground,0,2,The ground was covered in soil and earth after the field was tilled.
ground,0,3,He dug into the ground and hit packed earth beneath the soil.
ground,0,4,The trail wound across open ground covered in loose soil.
ground,0,5,The ground was muddy with earth and soil from the recent rain.
ground,0,6,She noticed the ground along the field trail was damp with loose soil.
ground,0,7,The earth beneath the ground was dry and cracked across the field.
ground,0,8,He tested the ground by pressing his boot into the soft soil.
ground,0,9,The trail crossed uneven ground made of packed earth and soil.
ground,0,10,"The ground was frozen solid, the earth and soil locked beneath the field."
ground,0,11,"She planted seeds in the ground, turning the soil carefully."
ground,0,12,The ground on the trail was littered with dust from the dry earth.
ground,0,13,He leveled the ground in the field by spreading fresh soil.
ground,0,14,The trail led across open ground with bare soil and dry earth.
ground,0,15,The ground in the field was rich with organic soil and dark earth.
ground,0,16,"She raked the ground smooth, clearing dust and debris from the soil."
ground,0,17,The earth under the ground was compacted along the field trail.
ground,0,18,He found artifacts buried in the ground beneath layers of soil.
ground,0,19,The trail wound across high ground overlooking the field below.
ground,0,20,The ground was soft enough to push a stake into the soil easily.
ground,0,21,"She walked the trail, her boots sinking into the damp ground soil."
ground,0,22,The earth on the ground was darker in the shaded field.
ground,0,23,He cleared the ground and prepared the soil for the field planting.
ground,0,24,The trail ended at a patch of open ground with loose earth and soil.
ground,1,0,She ground the coffee beans and started the brew in the morning press.
ground,1,1,The freshly ground coffee had a rich aroma when the filter was opened.
ground,1,2,He ground the beans coarsely for the French press brew.
ground,1,3,The ground coffee was added to the filter and brewed slowly.
ground,1,4,She preferred finely ground beans for a stronger coffee brew.
ground,1,5,The coffee was ground that morning and brewed in the kitchen press.
ground,1,6,He poured hot water over the ground coffee in the filter.
ground,1,7,The beans were ground to the perfect consistency for the brew.
ground,1,8,She ground the coffee and let it steep in the press.
ground,1,9,The filter held the ground coffee while the brew dripped through.
ground,1,10,He adjusted the grinder until the beans were ground to his preference.
ground,1,11,"The ground coffee filled the kitchen with a warm, rich aroma."
ground,1,12,She filtered the ground beans and poured the fresh brew.
ground,1,13,The coffee was ground fresh each morning for the best brew.
ground,1,14,He replaced the filter and added fresh ground coffee for the next brew.
ground,1,15,The ground beans were ready for the press by the time she arrived.
ground,1,16,She ground the coffee beans twice for an extra fine brew.
ground,1,17,The brew tasted better when the coffee was freshly ground.
ground,1,18,He scooped the ground coffee into the filter and started the press.
ground,1,19,The aroma of ground coffee beans filled the room during the brew.
ground,1,20,She liked her coffee ground fine and brewed with a paper filter.
ground,1,21,The ground coffee was too coarse for the espresso press.
ground,1,22,He ground just enough beans for a single cup of brew.
ground,1,23,The filter trapped the ground coffee while the brew flowed into the cup.
ground,1,24,She ground the beans and prepared the press for the morning coffee brew.
jam,0,0,She spread jam on her toast every morning for breakfast.
jam,0,1,The jar of jam was made from fresh fruit picked last summer.
jam,0,2,He opened a new jar of sweet jam for breakfast.
jam,0,3,"The toast was perfectly golden, topped with fruit jam."
jam,0,4,She made homemade jam using ripe fruit and plenty of sugar for a sweet spread.
jam,0,5,A jar of jam sat on the breakfast table next to the toast.
jam,0,6,"The fruit jam was too sweet for his taste, but she loved it on toast."
jam,0,7,He packed a jar of jam and toast for his breakfast on the go.
jam,0,8,The jam had a deep fruit flavor that was both sweet and tangy.
jam,0,9,She bought three jars of jam at the breakfast market.
jam,0,10,"The toast was warm, and the jam melted into it beautifully."
jam,0,11,He preferred fruit jam over butter on his morning toast.
jam,0,12,The jar of sweet jam was a gift from her neighbor's fruit harvest.
jam,0,13,Breakfast wasn't complete without toast and a generous layer of jam.
jam,0,14,"She tasted the jam and found it too sweet, even for fruit preserves."
jam,0,15,The jar of jam was nearly empty after a week of toast breakfasts.
jam,0,16,He tried a new fruit jam on his toast and loved the sweet flavor.
jam,0,17,"The breakfast spread included toast, butter, and several jars of jam."
jam,0,18,She stirred the fruit mixture as it thickened into jam.
jam,0,19,The sweet aroma of jam filled the kitchen during breakfast.
jam,0,20,He grabbed the jar of jam and a slice of toast before running out.
jam,0,21,The jam was made with organic fruit and had a naturally sweet taste.
jam,0,22,Toast with jam is her favorite quick breakfast option.
jam,0,23,She labeled each jar of jam with the fruit and date it was made.
jam,0,24,A sweet fruit jam paired perfectly with the crispy breakfast toast.
jam,1,0,The jam on the highway caused a thirty-minute delay during rush hour.
jam,1,1,An accident in the left lane created a massive jam on the highway.
jam,1,2,The rush hour jam stretched for miles along the highway.
jam,1,3,A lane closure on the highway turned the delay into a full traffic jam.
jam,1,4,The jam was caused by an accident that blocked two lanes on the highway.
jam,1,5,She was stuck in a jam on the highway during the morning rush.
jam,1,6,The jam extended from the accident site to the highway exit.
jam,1,7,Rush hour traffic turned into a jam as the lanes narrowed on the highway.
jam,1,8,"The highway patrol cleared the accident, but the jam caused a long delay."
jam,1,9,A construction delay in the right lane created a jam on the highway.
jam,1,10,He avoided the rush hour jam by taking a side road off the highway.
jam,1,11,The jam was worse than usual because of an accident on the main highway.
jam,1,12,Every lane on the highway was packed during the rush hour jam.
jam,1,13,An unexpected delay on the highway turned into a two-hour jam.
jam,1,14,The accident caused a jam that spilled from the highway onto local roads.
jam,1,15,She sat in the highway jam for an hour during the evening rush.
jam,1,16,The lane merge on the highway always creates a jam during rush hour.
jam,1,17,A jam formed on the highway after an accident in the center lane.
jam,1,18,The delay from the highway jam made him late for his meeting.
jam,1,19,Rush hour on the highway always means sitting in a jam.
jam,1,20,The jam on the highway was caused by a multi-lane accident.
jam,1,21,She checked her phone for delay updates while stuck in the highway jam.
jam,1,22,The jam during rush hour blocked every lane on the highway for miles.
jam,1,23,An accident ahead caused the highway to become a standstill jam.
jam,1,24,The rush hour jam on the highway resulted in a significant delay.
key,0,0,She turned the key in the lock and opened the front door.
key,0,1,The key to the safe was kept on a metal ring in the drawer.
key,0,2,He lost the key to the door and had to call a locksmith.
key,0,3,The metal key didn't fit the lock on the old door.
key,0,4,She slid the key off the ring and inserted it into the lock.
key,0,5,The key turned smoothly in the door lock after he oiled it.
key,0,6,A spare key to the safe hung on the metal ring by the door.
key,0,7,He jiggled the key in the lock until the door finally opened.
key,0,8,The key ring held a dozen metal keys for every lock in the building.
key,0,9,She copied the door key and stored the duplicate in the safe.
key,0,10,The metal key was too worn to work in the old lock.
key,0,11,He kept the key to the safe on a separate ring from the door key.
key,0,12,The key broke off in the lock when he tried to force the door open.
key,0,13,A heavy metal key was needed for the antique safe lock.
key,0,14,She added the new door key to her ring alongside the safe key.
key,0,15,The lock wouldn't budge no matter how hard he turned the key.
key,0,16,He found a key on the ground and checked if it fit the door lock.
key,0,17,The safe required a metal key and a combination to open.
key,0,18,She twisted the key in the door lock and stepped inside.
key,0,19,"The key ring was full, but he still needed one more key for the new lock."
key,0,20,A key hidden under the mat opened the back door.
key,0,21,The metal key to the safe was engraved with a serial number.
key,0,22,He handed her the key to the lock on the storage room door.
key,0,23,"The ring broke, and the key to the door fell into a drain."
key,0,24,She kept the safe key and the door key on separate metal rings.
key,1,0,The song was written in the key of G with a beautiful melody.
key,1,1,The composer chose a minor key to give the chord progression a somber tone.
key,1,2,She practiced the scale in every key to improve her understanding of melody.
key,1,3,The key change in the middle of the piece shifted the entire chord structure.
key,1,4,The notes didn't sound right until she realized she was in the wrong key.
key,1,5,A composer must decide the key of a piece before writing the melody.
key,1,6,The chord sounded dissonant because it didn't belong in the key of the scale.
key,1,7,He transposed the melody into a different key for the new arrangement.
key,1,8,The key signature at the beginning of the notes tells the musician which scale to use.
key,1,9,The composer's choice of key influenced every chord and melody in the symphony.
key,1,10,She identified the key by analyzing the scale and the notes on the page.
key,1,11,The key of the piece determined which chords sounded natural in the melody.
key,1,12,He practiced the chord progression in every key across the scale.
key,1,13,The melody soared when the composer modulated to a brighter key.
key,1,14,The notes of the chord confirmed that the piece was in a major key.
key,1,15,She learned to play the scale in every key as part of her training.
key,1,16,"The composer shifted the key mid-piece, transforming the mood of the melody."
key,1,17,The chord voicing changed as the key moved up the scale.
key,1,18,He wrote the melody in one key and the harmony in another for contrast.
key,1,19,The notes suggested a key change that the composer had subtly introduced.
key,1,20,Every chord in the progression was built from the scale of the chosen key.
key,1,21,The melody was simple but effective because the composer chose the right key.
key,1,22,She transposed the notes to a higher key to match the chord voicing.
key,1,23,The scale pattern repeated as the composer shifted to a new key.
key,1,24,The key of the composition dictated the chord choices and melodic direction.
match,0,0,The match was decided by a last-minute score from the home team.
match,0,1,Our team advanced to the final match of the tournament.
match,0,2,The referee blew the whistle to start the match on time.
match,0,3,The final score of the match was three to one in favor of our team.
match,0,4,Every match in the tournament is overseen by an experienced referee.
match,0,5,The team celebrated after winning the match in the tournament final.
match,0,6,The referee stopped the match after a foul near the halfway line.
match,0,7,"The score was tied at the end of the match, sending it to overtime."
match,0,8,Our team's performance in the match impressed everyone at the tournament.
match,0,9,The final match drew the biggest crowd of the entire tournament.
match,0,10,The referee awarded a penalty that changed the score of the match.
match,0,11,The team prepared all week for the crucial match in the tournament.
match,0,12,A controversial call by the referee affected the outcome of the match.
match,0,13,The match ended with a decisive score that advanced the team to the final.
match,0,14,"In the tournament semifinal, the match was intense from start to finish."
match,0,15,The team won the match despite trailing in the score at halftime.
match,0,16,The referee issued a red card during the heated final match.
match,0,17,Our team's biggest match of the season is the tournament final.
match,0,18,The score from the first match gave the team confidence for the tournament.
match,0,19,The referee declared the match over after the final whistle.
match,0,20,The team was knocked out of the tournament after a heartbreaking match.
match,0,21,Fans cheered as the match score reached a tournament record.
match,0,22,The match was postponed by the referee due to severe weather.
match,0,23,"The team's defense held strong throughout the match, keeping a clean score."
match,0,24,The tournament's final match will determine which team takes the championship.
match,1,0,She struck a match and used the spark to light the campfire.
match,1,1,The match burst into flame as he dragged it across the box.
match,1,2,He lit a match and held it to the dry wood until smoke appeared.
match,1,3,A single match was enough to start the campfire.
match,1,4,The match produced a bright flame that lit up the darkness.
match,1,5,She watched the smoke curl up from the spent match on the wood pile.
match,1,6,The spark from the match caught the kindling and a flame grew quickly.
match,1,7,He tossed the burnt match into the campfire with the rest of the wood.
match,1,8,A gust of wind blew out the match before the flame could catch.
match,1,9,"The match's spark was small, but it soon became a roaring campfire."
match,1,10,She carefully held the match to the wood until smoke began to rise.
match,1,11,The flame from the match flickered in the breeze near the campfire.
match,1,12,He tried three times before the match finally produced a spark.
match,1,13,"The match caught fire instantly, sending a thin trail of smoke upward."
match,1,14,"She used the last match to light the campfire, coaxing a flame from the wood."
match,1,15,The match flared with a spark and ignited the dry wood into flame.
match,1,16,Smoke rose from the campfire after he lit it with a single match.
match,1,17,He kept the match steady until the flame spread to the wood.
match,1,18,The campfire needed another match because the first flame died in the smoke.
match,1,19,A single match can produce enough spark and flame to ignite a pile of wood.
match,1,20,She struck the match on the stone and a spark turned into a bright flame.
match,1,21,"The wood was too damp, and the match went out in a puff of smoke."
match,1,22,He cupped his hand around the match to protect the flame from the wind.
match,1,23,The campfire was finally burning after the third match caught the wood.
match,1,24,A spark flew off the match and ignited the dry smoke-ready kindling.
mole,0,0,A mole had dug tunnels all through the garden soil.
mole,0,1,The mole's burrow collapsed after the heavy rain soaked the soil.
mole,0,2,We found mole mounds scattered across the garden every morning.
mole,0,3,The mole tunneled through the soft soil under the garden fence.
mole,0,4,A mole pushed up a fresh mound of soil near the burrow entrance.
mole,0,5,The garden was riddled with mole tunnels and mounds.
mole,0,6,The mole's burrow extended deep beneath the garden soil.
mole,0,7,Every tunnel the mole digs creates a visible mound in the garden.
mole,0,8,She tried to remove the mole that was destroying the garden soil.
mole,0,9,The mole left a trail of mounds along the edge of the garden.
mole,0,10,A mole can dig through several meters of soil in a single day.
mole,0,11,The burrow network of the mole stretched across the entire garden.
mole,0,12,Fresh mounds of soil indicated that a mole was active nearby.
mole,0,13,The mole dug a tunnel that ran right under the garden path.
mole,0,14,We spotted a mole emerging from its burrow in the garden soil.
mole,0,15,"The garden suffered from mole damage, with mounds and tunnel collapses everywhere."
mole,0,16,"A mole had been burrowing through the soil all night, leaving mounds behind."
mole,0,17,The tunnel system suggested more than one mole lived in the garden.
mole,0,18,"He filled the mole's burrow with soil, but a new mound appeared the next day."
mole,0,19,The mole disrupted the garden by pushing soil into large mounds.
mole,0,20,"A mole was spotted digging near the garden wall, its tunnel visible in the soil."
mole,0,21,The burrow was lined with packed soil from the mole's digging.
mole,0,22,"Each morning, new mounds in the garden revealed the mole's nighttime tunneling."
mole,0,23,"The mole disappeared into its tunnel, leaving a mound of fresh garden soil."
mole,0,24,Gardeners tried various methods to deter the mole from burrowing in the soil.
mole,1,0,The mole inside the agency leaked classified information to the enemy.
mole,1,1,Catching the mole required months of secret surveillance.
mole,1,2,The agent suspected a mole was feeding code names to the opposition.
mole,1,3,A mole compromised the entire mission before it even began.
mole,1,4,The surveillance team was tasked with identifying the mole in the agency.
mole,1,5,The mole passed secret documents using a coded communication system.
mole,1,6,The mission failed because a mole had revealed the code to hostile agents.
mole,1,7,An agent uncovered evidence of a mole during routine surveillance.
mole,1,8,The mole had been operating in secret for over a decade.
mole,1,9,The code was changed after the mole was discovered inside the agency.
mole,1,10,Identifying the mole became the top priority of the secret mission.
mole,1,11,The agent ran a counter-surveillance operation to flush out the mole.
mole,1,12,A mole embedded in the mission relayed every code change to the enemy.
mole,1,13,The secret identity of the mole was finally uncovered through surveillance.
mole,1,14,The agency launched a mission to find the mole who had broken the code.
mole,1,15,The mole used secret channels to pass mission details to a foreign agent.
mole,1,16,Enhanced surveillance protocols were introduced after the mole was caught.
mole,1,17,The agent discovered the mole had access to every secret code in the database.
mole,1,18,A mole within the team jeopardized the entire covert mission.
mole,1,19,The code was compromised by a mole operating under secret orders.
mole,1,20,Surveillance footage helped the agent identify the mole inside the organization.
mole,1,21,The mole was a trusted agent who had passed the strictest background checks.
mole,1,22,A secret review revealed the mole had sabotaged the mission for years.
mole,1,23,The mission to capture the mole involved undercover agents and constant surveillance.
mole,1,24,The mole cracked the code and shared classified mission files in secret.
nail,0,0,He drove the nail into the wood with a single swing of the hammer.
nail,0,1,The nail held the frame together firmly after construction was complete.
nail,0,2,She pulled a nail from the toolbox and hammered it into the wood.
nail,0,3,A bent nail in the frame had to be replaced during construction.
nail,0,4,"The hammer struck the nail squarely, sinking it into the wood."
nail,0,5,The nail split the wood because the hammer blow was too hard.
nail,0,6,Every nail in the frame was checked during the construction inspection.
nail,0,7,She grabbed the hammer and drove each nail into the wood with precision.
nail,0,8,A rusty nail stuck out of the old wood behind the frame.
nail,0,9,He reached into the toolbox for a nail and the hammer.
nail,0,10,The nail poked through the back of the wood frame during construction.
nail,0,11,She used a hammer to remove the nail from the damaged wood.
nail,0,12,He hammered the last nail and finished the wood frame for the project.
nail,0,13,A loose nail in the construction frame posed a safety concern.
nail,0,14,The toolbox was full of different nail sizes for the wood frame.
nail,0,15,He bent the nail trying to hammer it into the hardwood frame.
nail,0,16,The construction plans called for a nail every six inches along the wood frame.
nail,0,17,She tapped the nail gently with the hammer to start it in the wood.
nail,0,18,He pulled a nail from the toolbox and began framing the construction project.
nail,0,19,A stray nail on the construction site punctured the sole of his boot.
nail,0,20,The hammer rang loudly each time it struck a nail into the wood.
nail,0,21,The carpenter hit the nail precisely with his hammer.
nail,0,22,A rusty nail poked through the old wooden board.
nail,0,23,She used a single nail to hang the heavy painting.
nail,0,24,The iron nail bent when he struck it too hard.
nail,1,0,A broken nail on her finger required a bandage to prevent infection.
nail,1,1,The nail injury was treated at the clinic with a small bandage.
nail,1,2,She applied red polish to each nail on her fingers carefully.
nail,1,3,The doctor at the clinic examined the nail injury on her finger.
nail,1,4,Her nail cracked and she wrapped a bandage around the finger.
nail,1,5,The clinic recommended keeping the injured nail covered with a bandage.
nail,1,6,She chipped a nail on her finger and touched up the polish.
nail,1,7,"A nail injury can be painful, especially near the finger tip."
nail,1,8,The nurse at the clinic applied a bandage to the damaged nail.
nail,1,9,She removed the old polish from each nail before her clinic appointment.
nail,1,10,The nail on her index finger was bruised from the injury.
nail,1,11,A bandage protected the healing nail on her finger.
nail,1,12,She visited the clinic after a nail injury left her finger swollen.
nail,1,13,The nail polish she chose matched perfectly with her outfit.
nail,1,14,The clinic treated the nail on her finger and applied a fresh bandage.
nail,1,15,Her finger throbbed where the nail had sustained the injury.
nail,1,16,The bandage on her finger covered a nail that had been torn.
nail,1,17,An injury to the nail bed required a visit to the clinic.
nail,1,18,She buffed each nail on her finger before applying the polish.
nail,1,19,The clinic gave her instructions for caring for the nail injury at home.
nail,1,20,"A finger nail injury can take weeks to heal, even with a bandage."
nail,1,21,The bandage kept the injured nail on her finger clean and protected.
nail,1,22,She painted her thumb nail red before the party.
nail,1,23,He broke a nail while opening the package.
nail,1,24,The manicure left her nail looking perfectly shiny.
palm,0,0,She felt pain in the palm of her hand after the injury.
palm,0,1,The doctor examined the palm and applied a bandage to the wound.
palm,0,2,He burned the skin on his palm and winced at the pain.
palm,0,3,The palm of her hand was wrapped in a bandage after the injury.
palm,0,4,Pain shot through his palm when the injury reopened.
palm,0,5,The skin on the palm of his hand was red and tender from the bandage.
palm,0,6,She held out her palm and showed the doctor where the pain was.
palm,0,7,The injury on the palm required stitches and a tight bandage.
palm,0,8,"He rubbed the skin on his palm, trying to ease the lingering pain."
palm,0,9,The bandage on her palm covered the injury from the previous day.
palm,0,10,Pain in the palm of his hand made it hard to grip anything.
palm,0,11,The skin on her palm blistered and needed a bandage for the injury.
palm,0,12,"He opened his palm carefully, the pain from the hand injury still sharp."
palm,0,13,The doctor cleaned the wound on his palm before wrapping it in a bandage.
palm,0,14,She pressed her palm against the ice pack to relieve the pain.
palm,0,15,The injury left a scar on the palm of her hand beneath the healed skin.
palm,0,16,"He winced as the bandage was removed from his palm, the skin still raw."
palm,0,17,The pain in her palm was a reminder of the hand injury from last week.
palm,0,18,A splinter in the palm caused unexpected pain beneath the skin.
palm,0,19,He applied a bandage to the palm of his hand to protect the injury.
palm,0,20,The skin on her palm was irritated by the bandage material.
palm,0,21,The palm injury caused pain that radiated up through his entire hand.
palm,0,22,"She flexed her palm slowly, the pain from the skin injury fading."
palm,0,23,The bandage was too tight on his palm and cut off circulation.
palm,0,24,The pain from the palm injury kept her from using her hand for a week.
palm,1,0,"The palm tree swayed gently, its broad leaves providing shade."
palm,1,1,The roots of the palm dug deep into the sandy soil near the forest.
palm,1,2,"She sat under the palm, enjoying the shade of its wide leaves."
palm,1,3,The palm in the forest had tall roots that rose above the ground.
palm,1,4,Sap dripped from the trunk of the palm as the leaves rustled above.
palm,1,5,The shade of the tall palm was a welcome relief in the tropical forest.
palm,1,6,"The palm's roots spread wide beneath the soil, anchoring the tree."
palm,1,7,She collected leaves from the palm for the thatched roof of the shade shelter.
palm,1,8,The forest clearing had a single palm with broad leaves offering shade.
palm,1,9,The palm's roots were exposed where the soil had washed away.
palm,1,10,Sap from the palm was used by locals for syrup and traditional medicine.
palm,1,11,The leaves of the palm cast long shadows that created a cool shade.
palm,1,12,He studied the roots of the palm growing at the edge of the forest.
palm,1,13,The palm's large leaves caught rainwater and funneled it to the roots.
palm,1,14,She tapped the palm for its sweet sap and rested in the shade.
palm,1,15,The roots of the palm held firm even during strong tropical storms.
palm,1,16,He cut a leaf from the palm and used it as a shade fan.
palm,1,17,The palm tree's sap attracted insects that gathered near the forest floor.
palm,1,18,The shade of the palm was the coolest spot along the forest trail.
palm,1,19,She noticed sap leaking from the palm where the leaves joined the trunk.
palm,1,20,The palm's deep roots drew water from far beneath the forest floor.
palm,1,21,"He rested in the shade of a palm, watching the leaves sway overhead."
palm,1,22,The roots of the palm were tangled with those of other forest trees.
palm,1,23,A coconut fell from the tall palm on the beach.
